Quantity,Start Date,Actual Stop Date,Unit Price Excl. Tax,Price Type,Invoice Detail ID Description,Quantity Shipped,Line No.,customer_code
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,40000,customer_915
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,50000,customer_915
1.0,8/1/2024,,"1,375.00",Per Month,Lease/Rental,1.0,60000,customer_915
1.0,8/1/2024,,500.00,Per Month,Monitoring,1.0,70000,customer_915
1.0,8/1/2024,,75.00,Per Month,Maintenance Agreements,1.0,80000,customer_915
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,90000,customer_915
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,100000,customer_915
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,10000,customer_916
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,20000,customer_916
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,30000,customer_916
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,40000,customer_916
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,50000,customer_916
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,60000,customer_916
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_916
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_916
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,90000,customer_916
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,100000,customer_916
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,110000,customer_916
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_916
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,130000,customer_916
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,140000,customer_916
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,150000,customer_916
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,160000,customer_916
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,170000,customer_916
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,180000,customer_916
1.0,8/1/2024,,783.75,Per Month,Lease/Rental,1.0,10000,customer_917
1.0,8/1/2024,,783.75,Per Month,Lease/Rental,1.0,20000,customer_917
1.0,8/1/2024,,783.75,Per Month,Lease/Rental,1.0,30000,customer_917
1.0,8/1/2024,,783.75,Per Month,Lease/Rental,1.0,40000,customer_917
1.0,8/1/2024,,783.75,Per Month,Lease/Rental,1.0,50000,customer_917
1.0,8/1/2024,,254.12,Per Month,Lease/Rental,1.0,60000,customer_917
1.0,8/1/2024,,254.12,Per Month,Lease/Rental,1.0,70000,customer_917
1.0,8/1/2024,,254.12,Per Month,Lease/Rental,1.0,80000,customer_917
1.0,8/1/2024,,254.12,Per Month,Lease/Rental,1.0,90000,customer_917
1.0,8/1/2024,,254.12,Per Month,Lease/Rental,1.0,100000,customer_917
1.0,8/1/2024,,355.77,Per Month,Lease/Rental,1.0,110000,customer_917
1.0,8/1/2024,,355.77,Per Month,Lease/Rental,1.0,120000,customer_917
1.0,8/1/2024,,355.77,Per Month,Lease/Rental,1.0,130000,customer_917
1.0,8/1/2024,,355.77,Per Month,Lease/Rental,1.0,140000,customer_917
1.0,8/1/2024,,142.50,Per Month,Lease/Rental,1.0,150000,customer_917
1.0,8/1/2024,,142.50,Per Month,Lease/Rental,1.0,160000,customer_917
1.0,8/1/2024,,142.50,Per Month,Lease/Rental,1.0,170000,customer_917
1.0,8/1/2024,,142.50,Per Month,Lease/Rental,1.0,180000,customer_917
1.0,8/1/2024,,142.50,Per Month,Lease/Rental,1.0,190000,customer_917
1.0,8/1/2024,,237.50,Per Month,Monitoring,1.0,200000,customer_917
1.0,8/1/2024,,237.50,Per Month,Monitoring,1.0,210000,customer_917
1.0,8/1/2024,,237.50,Per Month,Monitoring,1.0,220000,customer_917
1.0,8/1/2024,,237.50,Per Month,Monitoring,1.0,230000,customer_917
1.0,8/1/2024,,237.50,Per Month,Monitoring,1.0,240000,customer_917
1.0,8/1/2024,,254.12,Per Month,Lease/Rental,1.0,250000,customer_917
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,20000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,30000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,40000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,50000,customer_918
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,60000,customer_918
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,70000,customer_918
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,80000,customer_918
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,90000,customer_918
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,100000,customer_918
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,110000,customer_918
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,120000,customer_918
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,130000,customer_918
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,140000,customer_918
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,150000,customer_918
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,160000,customer_918
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,170000,customer_918
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,180000,customer_918
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,190000,customer_918
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,200000,customer_918
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,210000,customer_918
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,220000,customer_918
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,230000,customer_918
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,240000,customer_918
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,250000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,260000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,270000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,280000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,290000,customer_918
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,300000,customer_918
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,310000,customer_918
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,320000,customer_918
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,330000,customer_918
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,340000,customer_918
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,350000,customer_918
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,10000,customer_919
1.0,8/1/2024,,700.00,Per Month,Monitoring,1.0,20000,customer_919
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_919
1.0,8/1/2024,,"1,555.00",Per Month,Lease/Rental,1.0,40000,customer_919
1.0,8/1/2024,,75.00,Per Month,Maintenance Agreements,1.0,50000,customer_919
1.0,8/1/2024,,"1,555.00",Per Month,Lease/Rental,1.0,10000,customer_920
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_920
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_920
1.0,8/1/2024,,250.00,Per Month,Maintenance Agreements,1.0,40000,customer_920
1.0,8/1/2024,,700.00,Per Month,Monitoring,1.0,50000,customer_920
1.0,8/1/2024,,"1,373.00",Per Month,Lease/Rental,1.0,10000,customer_921
1.0,8/1/2024,,"1,373.00",Per Month,Lease/Rental,1.0,20000,customer_921
1.0,8/1/2024,,250.00,Per Month,Maintenance Agreements,1.0,30000,customer_921
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,40000,customer_921
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,50000,customer_921
1.0,8/1/2024,,700.00,Per Month,Monitoring,1.0,60000,customer_921
1.0,8/1/2024,,700.00,Per Month,Monitoring,1.0,70000,customer_921
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_921
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,90000,customer_921
1.0,8/1/2024,,"1,555.00",Per Month,Lease/Rental,1.0,10000,customer_922
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_922
1.0,8/1/2024,,700.00,Per Month,Monitoring,1.0,30000,customer_922
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,40000,customer_922
1.0,8/1/2024,,250.00,Per Month,Maintenance Agreements,1.0,50000,customer_922
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,10000,customer_923
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,20000,customer_923
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,30000,customer_923
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,40000,customer_923
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,50000,customer_923
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,60000,customer_923
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,70000,customer_923
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_923
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,90000,customer_923
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,100000,customer_923
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,110000,customer_923
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_923
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,130000,customer_923
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,140000,customer_923
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,150000,customer_923
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,160000,customer_923
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,170000,customer_923
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,180000,customer_923
1.0,8/1/2024,,730.00,Per Month,Lease/Rental,1.0,10000,customer_924
1.0,8/1/2024,,730.00,Per Month,Lease/Rental,1.0,20000,customer_924
1.0,8/1/2024,,"1,460.00",Per Month,Lease/Rental,1.0,30000,customer_924
1.0,8/1/2024,,"1,460.00",Per Month,Lease/Rental,1.0,40000,customer_924
1.0,8/1/2024,,350.00,Per Month,Monitoring,1.0,50000,customer_924
1.0,8/1/2024,,350.00,Per Month,Monitoring,1.0,60000,customer_924
1.0,8/1/2024,,350.00,Per Month,Monitoring,1.0,70000,customer_924
1.0,8/1/2024,,350.00,Per Month,Monitoring,1.0,80000,customer_924
1.0,8/1/2024,,75.00,Per Month,Maintenance Agreements,1.0,90000,customer_924
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,100000,customer_924
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,110000,customer_924
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_924
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,130000,customer_924
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,140000,customer_924
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,150000,customer_924
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,160000,customer_924
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,170000,customer_924
1.0,8/1/2024,,"1,325.00",Per Month,Lease/Rental,1.0,10000,customer_925
1.0,8/1/2024,,225.00,Per Month,Maintenance Agreements,1.0,20000,customer_925
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,30000,customer_925
1.0,8/1/2024,,175.00,Per Month,Monitoring,1.0,40000,customer_925
1.0,8/1/2024,,175.00,Per Month,Monitoring,1.0,50000,customer_925
1.0,8/1/2024,,175.00,Per Month,Monitoring,1.0,60000,customer_925
1.0,8/1/2024,,175.00,Per Month,Monitoring,1.0,70000,customer_925
1.0,8/1/2024,8/6/2024,"1,481.00",Per Month,Lease/Rental,1.0,80000,customer_925
1.0,8/1/2024,8/6/2024,150.00,Per Month,Lease/Rental,1.0,90000,customer_925
1.0,8/1/2024,8/6/2024,700.00,Per Month,Monitoring,1.0,100000,customer_925
1.0,8/1/2024,8/6/2024,250.00,Per Month,Maintenance Agreements,1.0,110000,customer_925
1.0,8/1/2024,8/6/2024,50.00,Per Month,Damage Waiver,1.0,120000,customer_925
1.0,8/7/2024,,"1,481.00",Per Month,Lease/Rental,1.0,130000,customer_925
1.0,8/7/2024,,150.00,Per Month,Lease/Rental,1.0,140000,customer_925
1.0,8/7/2024,,700.00,Per Month,Monitoring,1.0,150000,customer_925
1.0,8/7/2024,,250.00,Per Month,Maintenance Agreements,1.0,160000,customer_925
1.0,8/7/2024,,50.00,Per Month,Damage Waiver,1.0,170000,customer_925
1.0,8/1/2024,,250.00,Per Month,Maintenance Agreements,1.0,10000,customer_926
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,20000,customer_926
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_926
1.0,8/1/2024,,890.00,Per Month,Lease/Rental,1.0,40000,customer_926
1.0,8/1/2024,,350.00,Per Month,Monitoring,1.0,50000,customer_926
1.0,8/1/2024,,"1,373.00",Per Month,Lease/Rental,1.0,60000,customer_926
1.0,8/1/2024,,700.00,Per Month,Monitoring,1.0,70000,customer_926
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_926
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,90000,customer_926
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,10000,customer_927
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,20000,customer_927
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,30000,customer_927
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,40000,customer_927
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,50000,customer_927
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,60000,customer_927
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_927
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_927
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,90000,customer_927
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_927
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,110000,customer_927
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,120000,customer_927
1.0,8/1/2024,,875.00,Per Month,Lease/Rental,1.0,10000,customer_928
1.0,8/1/2024,,875.00,Per Month,Lease/Rental,1.0,20000,customer_928
1.0,8/1/2024,,75.00,Per Month,Maintenance Agreements,1.0,30000,customer_928
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,40000,customer_928
1.0,8/1/2024,,100.00,Per Month,Lease/Rental,1.0,50000,customer_928
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,60000,customer_928
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,70000,customer_928
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,80000,customer_928
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,90000,customer_928
1.0,8/1/2024,8/15/2024,825.00,Per Month,Lease/Rental,1.0,10000,customer_929
1.0,8/1/2024,8/15/2024,825.00,Per Month,Lease/Rental,1.0,20000,customer_929
1.0,8/1/2024,8/15/2024,825.00,Per Month,Lease/Rental,1.0,30000,customer_929
1.0,8/1/2024,8/15/2024,825.00,Per Month,Lease/Rental,1.0,40000,customer_929
1.0,8/1/2024,8/15/2024,267.50,Per Month,Lease/Rental,1.0,50000,customer_929
1.0,8/1/2024,8/15/2024,267.50,Per Month,Lease/Rental,1.0,60000,customer_929
1.0,8/1/2024,8/15/2024,267.50,Per Month,Lease/Rental,1.0,70000,customer_929
1.0,8/1/2024,8/15/2024,267.50,Per Month,Lease/Rental,1.0,80000,customer_929
1.0,8/1/2024,8/15/2024,374.50,Per Month,Lease/Rental,1.0,90000,customer_929
1.0,8/1/2024,8/15/2024,50.00,Per Month,Damage Waiver,1.0,100000,customer_929
1.0,8/1/2024,8/15/2024,50.00,Per Month,Damage Waiver,1.0,110000,customer_929
1.0,8/1/2024,8/15/2024,50.00,Per Month,Damage Waiver,1.0,120000,customer_929
1.0,8/1/2024,8/15/2024,50.00,Per Month,Damage Waiver,1.0,130000,customer_929
1.0,8/1/2024,8/15/2024,150.00,Per Month,Lease/Rental,1.0,140000,customer_929
1.0,8/1/2024,8/15/2024,150.00,Per Month,Lease/Rental,1.0,150000,customer_929
1.0,8/1/2024,8/15/2024,150.00,Per Month,Lease/Rental,1.0,160000,customer_929
1.0,8/1/2024,8/15/2024,150.00,Per Month,Lease/Rental,1.0,170000,customer_929
1.0,8/1/2024,8/15/2024,250.00,Per Month,Monitoring,1.0,180000,customer_929
1.0,8/1/2024,8/15/2024,250.00,Per Month,Monitoring,1.0,190000,customer_929
1.0,8/1/2024,8/15/2024,250.00,Per Month,Monitoring,1.0,200000,customer_929
1.0,8/1/2024,8/15/2024,250.00,Per Month,Monitoring,1.0,210000,customer_929
1.0,8/1/2024,8/15/2024,825.00,Per Month,Lease/Rental,1.0,220000,customer_929
1.0,8/1/2024,8/15/2024,50.00,Per Month,Damage Waiver,1.0,230000,customer_929
1.0,8/1/2024,8/15/2024,150.00,Per Month,Lease/Rental,1.0,240000,customer_929
1.0,8/1/2024,8/15/2024,250.00,Per Month,Monitoring,1.0,250000,customer_929
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,10000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,20000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,30000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,40000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,50000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,60000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,70000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,80000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,90000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,100000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,110000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,120000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,130000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,140000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,150000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,160000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,170000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,180000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,190000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,200000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,210000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,220000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,230000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,240000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,250000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,260000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,270000,customer_930
1.0,8/1/2024,,7.50,Per Month,Other Rev & Reimbursement,1.0,280000,customer_930
1.0,8/1/2024,,70.00,Per Month,Other Rev & Reimbursement,1.0,290000,customer_930
1.0,8/1/2024,,15.00,Per Month,Other Rev & Reimbursement,1.0,300000,customer_930
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,10000,customer_931
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,20000,customer_931
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,30000,customer_931
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,40000,customer_931
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,50000,customer_931
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,60000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,70000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,80000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,90000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,100000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,110000,customer_931
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,120000,customer_931
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,130000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,140000,customer_931
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,150000,customer_931
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,160000,customer_931
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,170000,customer_931
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,180000,customer_931
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,190000,customer_931
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,200000,customer_931
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,210000,customer_931
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,220000,customer_931
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,230000,customer_931
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,240000,customer_931
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,250000,customer_931
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,260000,customer_931
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,270000,customer_931
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,280000,customer_931
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,290000,customer_931
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,300000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,310000,customer_931
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,320000,customer_931
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,330000,customer_931
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,340000,customer_931
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,350000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,360000,customer_931
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,370000,customer_931
1.0,8/1/2024,,50.00,Per Month,Damage Waiver,1.0,380000,customer_931
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,390000,customer_931
1.0,8/1/2024,,250.00,Per Month,Monitoring,1.0,400000,customer_931
1.0,8/1/2024,,481.50,Per Month,Lease/Rental,1.0,10000,customer_932
1.0,8/1/2024,,481.50,Per Month,Lease/Rental,1.0,20000,customer_932
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,30000,customer_932
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,40000,customer_932
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,50000,customer_932
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,60000,customer_932
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,70000,customer_932
1.0,8/1/2024,,825.00,Per Month,Lease/Rental,1.0,80000,customer_932
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,90000,customer_932
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,100000,customer_932
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,110000,customer_932
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,120000,customer_932
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,130000,customer_932
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,140000,customer_932
1.0,8/1/2024,,267.50,Per Month,Lease/Rental,1.0,150000,customer_932
1.0,8/1/2024,,374.50,Per Month,Lease/Rental,1.0,160000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,170000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,180000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,190000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,200000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,210000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,220000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,230000,customer_932
1.0,8/1/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,240000,customer_932
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,250000,customer_932
1.0,8/1/2024,,150.00,Per Month,Lease/Rental,1.0,260000,customer_932
